date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:26:39	142888/142888	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:35%20GMT	https://vivah.vishvumiyafoundation.org/	D:/Websites/vish/vivah.vishvumiyafoundation.org/index.html	(from )
02:26:39	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2020:56:35%20GMT	https://vivah.vishvumiyafoundation.org/robots.txt		(from )
02:26:40	89784/89784	---MC-	200	added ('OK')	text/javascript	date:Thu,%2011%20Jan%202024%2020:56:40%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	D:/Websites/vish/translate.google.com/translate_a/elementa0d8.js	(from https://vivah.vishvumiyafoundation.org/)
02:26:41	12363/12363	---M--	200	added ('OK')	application/javascript	etag:%2261fb941d-304b%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/pace/js/pace.min.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/pace/js/pace.min.js	(from https://vivah.vishvumiyafoundation.org/)
02:26:41	345/345	---M-Z	200	added ('OK')	text/css	etag:%22159-5d71720cbcc80-gzip%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/pace/css/pace-minimal.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/pace/css/pace-minimal.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:41	124962/124962	---M--	200	added ('OK')	text/css	etag:%2261fbbb3b-1e822%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/bootstrap/css/bootstrap.min.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/bootstrap/css/bootstrap.min.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:42	17762/17762	---M--	200	added ('OK')	text/css	etag:%2261fb9739-4562%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/swiper/css/swiper.min.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/swiper/css/swiper.min.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:42	22172/22172	---M--	200	added ('OK')	text/css	etag:%2261fb994f-569c%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/hamburgers/hamburgers.min.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/hamburgers/hamburgers.min.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:42	55222/55222	---M--	200	added ('OK')	text/css	etag:%2261fba7e2-d7b6%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/animate/animate.min.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/animate/animate.min.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:42	20332/20332	---M--	200	added ('OK')	text/css	etag:%2261fb9881-4f6c%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/lightgallery/css/lightgallery.min.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/lightgallery/css/lightgallery.min.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:42	31000/31000	---M--	200	added ('OK')	text/css	etag:%2261fb9c6d-7918%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/font-awesome/css/font-awesome.min.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/font-awesome/css/font-awesome.min.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:43	51284/51284	---M--	200	added ('OK')	text/css	etag:%2261fba6dc-c854%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/ionicons/css/ionicons.min.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/ionicons/css/ionicons.min.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:43	11032/11032	---M--	200	added ('OK')	text/css	etag:%2261fb934e-2b18%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/line-icons/line-icons.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/line-icons/line-icons.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:43	148839/148839	---M--	200	added ('OK')	text/css	etag:%2261fbbf20-24567%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/line-icons-pro/line-icons-pro.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/line-icons-pro/line-icons-pro.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:43	8797/8797	---M--	200	added ('OK')	text/css	etag:%2261fb91d6-225d%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/linea/arrows/linea-icons.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/linea/arrows/linea-icons.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:44	7845/7845	---M--	200	added ('OK')	text/css	etag:%2261fb9109-1ea5%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/linea/basic/linea-icons.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/linea/basic/linea-icons.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:44	5655/5655	---M--	200	added ('OK')	text/css	etag:%2261fb8d53-1617%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/linea/ecommerce/linea-icons.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/linea/ecommerce/linea-icons.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:44	7058/7058	---M--	200	added ('OK')	text/css	etag:%2261fb8fd1-1b92%22	https://vivah.vishvumiyafoundation.org/template/front/fonts/linea/software/linea-icons.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/fonts/linea/software/linea-icons.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:44	4744/4744	---M--	200	added ('OK')	text/css	etag:%2261fb8bb7-1288%22	https://vivah.vishvumiyafoundation.org/template/front/css/owl.carousel.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/css/owl.carousel.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:44	1380/1380	---M--	200	added ('OK')	text/css	etag:%2261fb7f04-564%22	https://vivah.vishvumiyafoundation.org/template/front/css/owl.theme.default.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/css/owl.theme.default.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:45	380929/380929	---M--	200	added ('OK')	text/css	etag:%2261fbcf5b-5d001%22	https://vivah.vishvumiyafoundation.org/template/front/css/global-style-pink.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/css/global-style-pink.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:45	13654/13654	---M--	200	added ('OK')	text/css	etag:%2262d53c3a-3556%22	https://vivah.vishvumiyafoundation.org/template/front/css/custom-style.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/css/custom-style.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:45	18484/18484	---M--	200	added ('OK')	text/css	etag:%2264bd55fc-4834%22	https://vivah.vishvumiyafoundation.org/template/front/css/custom.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/css/custom.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:45	2250/2250	---M--	200	added ('OK')	text/css	etag:%2262639356-8ca%22	https://vivah.vishvumiyafoundation.org/template/front/css/footer.css	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/css/footer.css	(from https://vivah.vishvumiyafoundation.org/)
02:26:46	86659/86659	---M--	200	added ('OK')	application/javascript	etag:%2261fbb0d7-15283%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/jquery/jquery.min.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/jquery/jquery.min.js	(from https://vivah.vishvumiyafoundation.org/)
02:26:46	89992/89992	---M--	200	added ('OK')	application/javascript	etag:%2261fbb189-15f88%22	https://vivah.vishvumiyafoundation.org/template/front/js/owl.carousel.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/js/owl.carousel.js	(from https://vivah.vishvumiyafoundation.org/)
02:26:46	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	D:/Websites/vish/www.google-analytics.com/analytics.js	(from https://vivah.vishvumiyafoundation.org/)
02:26:47	23528/23528	---M--	200	added ('OK')	image/png	etag:%2261fb99e4-5be8%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/favicon_1565090013.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/favicon_1565090013.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:47	18211/18211	---M--	200	added ('OK')	image/png	etag:%2261fb9780-4723%22	https://vivah.vishvumiyafoundation.org/uploads/header_logo/header_logo_1565089937.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/header_logo/header_logo_1565089937.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:48	149365/149365	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:48%20GMT	https://vivah.vishvumiyafoundation.org/home	D:/Websites/vish/vivah.vishvumiyafoundation.org/home.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:48	36492/36492	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:48%20GMT	https://vivah.vishvumiyafoundation.org/home/login	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/login.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:49	149363/149363	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:48%20GMT	https://vivah.vishvumiyafoundation.org/home/	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/index.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:49	48880/48880	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:49%20GMT	https://vivah.vishvumiyafoundation.org/home/membership	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/membership.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:49	46434/46434	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:49%20GMT	https://vivah.vishvumiyafoundation.org/home/stories	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/stories.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:49	46749/46749	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:50%20GMT	https://vivah.vishvumiyafoundation.org/home/aboutus	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/aboutus.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:50	51154/51154	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:50%20GMT	https://vivah.vishvumiyafoundation.org/home/contact_us	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/contact_us.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:50	89586/89586	---M--	200	added ('OK')	image/jpeg	etag:%2261fbb172-15df2%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/parallax-2.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/parallax-2.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:50	608030/608030	---M--	200	added ('OK')	image/png	etag:%22627121e0-9471e%22	https://vivah.vishvumiyafoundation.org/uploads/home_page/VUF_VISION_MISSION.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/home_page/VUF_VISION_MISSION.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:51	51959/51959	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:51%20GMT	https://vivah.vishvumiyafoundation.org/home/registration	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/registration.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:51	4371934/4371934	---M--	200	added ('OK')	image/jpeg	etag:%2262750239-42b5de%22	https://vivah.vishvumiyafoundation.org/uploads/home_page/slider_image/slider_image_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/home_page/slider_image/slider_image_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:51	127258/127258	---M--	200	added ('OK')	image/jpeg	etag:%2261fbbb77-1f11a%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/couple-bg.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/couple-bg.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:51	92142/92142	---M--	200	added ('OK')	image/png	etag:%226489b6e7-167ee%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6617.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6617.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:51	78483/78483	---M--	200	added ('OK')	image/png	etag:%22626b6dbe-13293%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1953.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1953.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:51	86358/86358	---M--	200	added ('OK')	image/png	etag:%22626a59d6-15156%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2763.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2763.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:52	87797/87797	---M--	200	added ('OK')	image/png	etag:%2263abeb50-156f5%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6371.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6371.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:52	94570/94570	---M--	200	added ('OK')	image/png	etag:%2262a89d9d-1716a%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4635.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4635.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:52	88339/88339	---M--	200	added ('OK')	image/png	etag:%22626b6727-15913%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2405.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2405.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:52	63319/63319	---M--	200	added ('OK')	image/png	etag:%22626a5ce9-f757%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3004.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3004.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:52	78845/78845	---M--	200	added ('OK')	image/png	etag:%2263a978af-133fd%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6358.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6358.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:53	64567/64567	---M--	200	added ('OK')	image/png	etag:%22626a3dec-fc37%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1605.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1605.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:53	102913/102913	---M--	200	added ('OK')	image/png	etag:%22636e0305-19201%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6062.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6062.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:53	78838/78838	---M--	200	added ('OK')	image/png	etag:%2262691c7b-133f6%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3226.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3226.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:53	96951/96951	---M--	200	added ('OK')	image/png	etag:%22658d65f8-17ab7%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7951.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7951.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:54	84863/84863	---M--	200	added ('OK')	image/png	etag:%22638ec1a5-14b7f%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4451.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4451.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:54	57379/57379	---M--	200	added ('OK')	image/png	etag:%2263f38857-e023%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2501.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2501.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:54	110390/110390	---M--	200	added ('OK')	image/png	etag:%2264076cff-1af36%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6746.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6746.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:54	65889/65889	---M--	200	added ('OK')	image/png	etag:%22626b7195-10161%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1725.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1725.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:54	106430/106430	---M--	200	added ('OK')	image/png	etag:%2264d9f07e-19fbe%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7596.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7596.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:55	58353/58353	---M--	200	added ('OK')	image/png	etag:%226465bffe-e3f1%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7189.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7189.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:55	91401/91401	---M--	200	added ('OK')	image/png	etag:%2262693a74-16509%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1805.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1805.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:55	98601/98601	---M--	200	added ('OK')	image/png	etag:%2263907db5-18129%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6225.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6225.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:55	47034/47034	---M--	200	added ('OK')	image/png	etag:%22648053de-b7ba%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7302.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7302.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:55	82729/82729	---M--	200	added ('OK')	image/png	etag:%22658be665-14329%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_8429.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_8429.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:56	96781/96781	---M--	200	added ('OK')	image/jpeg	etag:%2261fbb378-17a0d%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/browse_section.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/browse_section.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:56	16613/16613	---M--	200	added ('OK')	image/png	etag:%226264e41f-40e5%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/Verified.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/Verified.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:56	6747/6747	---M--	200	added ('OK')	image/png	etag:%2261fb8f6d-1a5b%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/nribride.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/nribride.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:56	8363/8363	---M--	200	added ('OK')	image/png	etag:%2261fb918a-20ab%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/E-Match.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/E-Match.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:56	8900/8900	---M--	200	added ('OK')	image/png	etag:%2261fb91ed-22c4%22	https://vivah.vishvumiyafoundation.org/uploads/favicon/assured.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/favicon/assured.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:57	2/2	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:56:57%20GMT	https://vivah.vishvumiyafoundation.org/home/listing	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/listing.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:57	132482/132482	---M--	200	added ('OK')	image/jpeg	etag:%22626bd5fa-20582%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_129_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_129_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:57	144198/144198	---M--	200	added ('OK')	image/jpeg	etag:%22626bc0a9-23346%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_120_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_120_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:57	460290/460290	---M--	200	added ('OK')	image/jpeg	etag:%22626ba566-70602%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_109_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_109_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:58	56825/56825	---M--	200	added ('OK')	image/jpeg	etag:%22626bdc49-ddf9%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_133_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_133_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:58	206767/206767	---M--	200	added ('OK')	image/jpeg	etag:%22626bd038-327af%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_126_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_126_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:58	70553/70553	---M--	200	added ('OK')	image/jpeg	etag:%22626ce3d1-11399%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_140_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_140_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:58	300467/300467	---M--	200	added ('OK')	image/jpeg	etag:%22626d08b7-495b3%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_155_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_155_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:58	503061/503061	---M--	200	added ('OK')	image/jpeg	etag:%22626bdb6a-7ad15%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_132_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_132_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:59	116948/116948	---M--	200	added ('OK')	image/jpeg	etag:%22626cd8d7-1c8d4%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_137_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_137_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:26:59	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2020:56:59%20GMT	https://vivah.vishvumiyafoundation.org/index.html	D:/Websites/vish/vivah.vishvumiyafoundation.org/index-2.html	(from https://vivah.vishvumiyafoundation.org/)
02:26:59	35880/35880	---M--	200	added ('OK')	image/png	etag:%2261fb9db6-8c28%22	https://vivah.vishvumiyafoundation.org/uploads/footer_logo/VUF_Mrg.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/footer_logo/VUF_Mrg.png	(from https://vivah.vishvumiyafoundation.org/)
02:26:59	2415763/2415763	---M--	200	added ('OK')	image/jpeg	etag:%22626bc6a0-24dc93%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_125_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_125_1.jpg	(from https://vivah.vishvumiyafoundation.org/)
02:27:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jan%202024%2020:57:00%20GMT	http://vivah.vishvumiyafoundation.org/home/faq	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/faq.4e.delayed	(from https://vivah.vishvumiyafoundation.org/)
02:27:01	52319/52319	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:57:02%20GMT	https://vivah.vishvumiyafoundation.org/home/faq	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/faq.html	(from https://vivah.vishvumiyafoundation.org/)
02:27:02	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jan%202024%2020:57:02%20GMT	http://vivah.vishvumiyafoundation.org/home/terms_and_conditions	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/terms_and_conditions	(from https://vivah.vishvumiyafoundation.org/)
02:27:02	47027/47027	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:57:02%20GMT	https://vivah.vishvumiyafoundation.org/home/terms_and_conditions	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/terms_and_conditions.html	(from https://vivah.vishvumiyafoundation.org/)
02:27:02	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jan%202024%2020:57:03%20GMT	http://vivah.vishvumiyafoundation.org/home/privacy_policy	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/privacy_policy	(from https://vivah.vishvumiyafoundation.org/)
02:27:02	47979/47979	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:57:03%20GMT	https://vivah.vishvumiyafoundation.org/home/privacy_policy	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/privacy_policy.html	(from https://vivah.vishvumiyafoundation.org/)
02:27:03	106910/106910	---M--	200	added ('OK')	application/javascript	etag:%2261fbb825-1a19e%22	https://vivah.vishvumiyafoundation.org/template/front/js/jquery.inputmask.bundle.min.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/js/jquery.inputmask.bundle.min.js	(from https://vivah.vishvumiyafoundation.org/)
02:27:03	65156/65156	---M--	200	added ('OK')	image/png	etag:%2261fbaa6f-fe84%22	https://vivah.vishvumiyafoundation.org/uploads/footer_logo/footer_logo_1565090281.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/footer_logo/footer_logo_1565090281.png	(from https://vivah.vishvumiyafoundation.org/)
02:27:03	19033/19033	---M--	200	added ('OK')	application/javascript	etag:%2261fb97e8-4a59%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/popper/popper.min.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/popper/popper.min.js	(from https://vivah.vishvumiyafoundation.org/)
02:27:03	51143/51143	---M--	200	added ('OK')	application/javascript	etag:%2261fba6d4-c7c7%22	https://vivah.vishvumiyafoundation.org/template/front/vendor/bootstrap/js/bootstrap.min.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/vendor/bootstrap/js/bootstrap.min.js	(from https://vivah.vishvumiyafoundation.org/)
